lon,lat,depth,slope,distance_to_shore,shallow_mask,rain_mean,rain_std,extreme_rain,wind_mean,wind_std,chl_mean,chl_std,turb_mean,turb_std,cyclone,wave_mean,wave_std,sal_mean,sal_std,sal_shock_days,current_mean,extreme_wave_days,sst_mean,sst_var,heat_stress_freq
79.74603790886562,9.660761130961475,2.0,0.049517166,3775.662,1.0,0.091988094,0.121765874,3.0,5.580809,1.9475727,2.1160586,0.27753016,685.72253,1118.253,0.41397813,0.49459672,0.1318145,32.452194,1.8691373,0.0,0.13606551,0.0,29.180984,1.8788426,560.0
78.98246991736403,9.651777978120279,1.0,0.050948013,1224.338,1.0,0.07977921,0.09819042,2.0,3.3892386,1.0181527,3.1095593,0.82423097,398.209,164.42314,0.30149305,0.5048072,0.2526664,32.337032,2.71488,21.0,0.051337454,0.0,29.473839,2.6537402,976.0
78.99145307020522,9.651777978120279,1.1684383,0.04663841,2224.338,1.0,0.08029631,0.10082212,2.0,3.5561662,1.0590992,3.1095593,0.82423097,322.73352,196.10512,0.3091883,0.5048072,0.2526664,32.337032,2.71488,21.0,0.051337454,0.0,29.473839,2.6537402,976.0
79.00043622304642,9.651777978120279,1.7508241,0.031737708,3224.338,1.0,0.08081341,0.10345383,2.0,3.7230935,1.1000458,3.0696082,0.8143236,311.99805,341.67783,0.31501734,0.50518584,0.25235227,32.337986,2.7153645,21.0,0.051390234,0.0,29.473364,2.6527855,976.0
79.00941937588762,9.651777978120279,1.975162,0.030788241,4224.338,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.9310496,0.7799628,280.832,240.375,0.32095727,0.51328963,0.24562958,32.35771,2.725407,21.0,0.05248448,0.0,29.463514,2.632992,976.0
79.01840252872881,9.651777978120279,2.8067236,0.028454866,5205.1562,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.792491,0.74560195,294.06473,425.1358,0.32674146,0.52202314,0.2383845,32.377697,2.7355793,21.0,0.05359289,0.0,29.453537,2.6129425,976.0
79.02738568157001,9.651777978120279,3.0,0.031737708,6124.651,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.653932,0.7112411,293.96362,360.5255,0.33220118,0.53146267,0.23055372,32.39794,2.7458844,14.0,0.05471575,0.0,29.443432,2.5926316,955.0
78.98246991736403,9.642794825279084,1.0,0.028252967,1505.333,1.0,0.07977921,0.09819042,2.0,3.3892386,1.0181527,3.0528984,0.81501836,340.12442,182.17232,0.30457395,0.5048072,0.2526664,32.099327,2.4170885,21.0,0.046618797,0.0,29.519028,2.663316,976.0
78.99145307020522,9.642794825279084,1.224338,0.029758047,2389.1543,1.0,0.08029631,0.10082212,2.0,3.5561662,1.0590992,3.0528984,0.81501836,318.94135,323.8152,0.31196287,0.5048072,0.2526664,32.099327,2.4170885,21.0,0.046618797,0.0,29.519028,2.663316,976.0
79.00043622304642,9.642794825279084,2.0,0.034961957,3339.5818,1.0,0.08081341,0.10345383,2.0,3.7230935,1.1000458,3.0125158,0.8034378,295.527,307.9002,0.31965268,0.50500876,0.2524992,32.101948,2.4197452,21.0,0.046700962,0.0,29.518269,2.6623964,976.0
79.00941937588762,9.642794825279084,2.224338,0.035766866,4312.7114,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.8724601,0.763274,260.74573,174.22905,0.32549003,0.5095738,0.24871212,32.157463,2.475983,21.0,0.048440192,0.0,29.502184,2.642929,976.0
79.01840252872881,9.642794825279084,3.1684384,0.037744977,5295.946,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.7324045,0.7231102,267.68222,234.99854,0.33206755,0.51509905,0.24412857,32.21601,2.5352955,21.0,0.05027453,0.0,29.48522,2.622397,976.0
79.02738568157001,9.642794825279084,3.750824,0.034961957,6284.5083,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.5923486,0.6829464,288.16913,318.9372,0.33847672,0.52192277,0.23846775,32.27785,2.5979424,14.0,0.052211985,0.0,29.467302,2.6007109,955.0
